"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom","url"
"ProductItem","1","Horses","","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","20.91","16.0","5.0","1","AimToFind","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","1","Horses","","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","20.99","16.0","5.0","1","K Hardware","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","1","Horses","","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","21.03","16.0","5.0","1","Factory Hardware Store","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","1","Horses","","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","21.65","16.0","5.0","1","Toolboxsupply","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","1","Horses","","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","22.62","16.0","5.0","1","VirVentures","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","1","Horses","","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","23.96","16.0","5.0","1","Product Direct","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","1","Horses","15.74","Farnam Leather New EasyPolishing Glycerine Saddle Soap 16 fl oz","10323705","11.56","16.0","5.0","1","UnbeatableSale","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/10323705/sellers"
"ProductItem","2","Sports","","HILASON 600D WINTER WATERPROOF POLY TURNOUT HORSE BLANKET ORANGE BLACK","103327413","84.95","","","","Tackxas Saddle Leather Superstore","Equestrian Gear","true","","https://www.walmart.com/product/103327413/sellers"
"ProductItem","1","Dogs","","Basket Cage Dog Muzzle Size","103408484","9.49","","1.8571","7","Downtown Pet Supply","Dog Training & Obedience","true","","https://www.walmart.com/product/103408484/sellers"
"ProductItem","1","Dogs","35.1","klippopet kbd072sz silly monkey fleece turtleneck pajamas burgundy small","103481129","22.0","","","","UnbeatableSale","Dog Apparel","true","","https://www.walmart.com/product/103481129/sellers"
"ProductItem","1","Reptiles","","Zoo Med Gourmet Box Turtle Food 15 oz Pack of 2","103501360","34.64","2.0","","","Palatial Products","Zoo Med Turtle Food","true","pk","https://www.walmart.com/product/103501360/sellers"
"ProductItem","1","Reptiles","","ExoTerra Desert Finger Cactus Terrarium Plant 1 Pack Pack of 6","103509274","54.06","6.0","","","Palatial Products","Gecko Tanks & Habitats","true","pk","https://www.walmart.com/product/103509274/sellers"
"ProductItem","1","Reptiles","","Zoo Med Tortoise Box Turtle Flower Food Topper 021 oz Pack of 2","103519239","18.71","2.0","","","Palatial Products","Zoo Med Turtle Food","true","pk","https://www.walmart.com/product/103519239/sellers"
"ProductItem","1","Dogs","","Nylon Muzzle for CATS LARGE BLUE","103547245","11.99","","","","Piccard meds 4 pets Corp","Dog Training & Obedience","true","","https://www.walmart.com/product/103547245/sellers"
"ProductItem","1","Reptile","","GE 48709 40T10FRVLCD1 Standard Plant Aquarium Terrarium Light Bulb","103551497","5.89","","","","Light Bulbs","Gecko Supplies","true","","https://www.walmart.com/product/103551497/sellers"
"ProductItem","1","Farm Animals","","HENTASTIC DRIED MEALWORMS CHICKEN TREATS","103559777","23.15","","","","Ablackhorse","Livestock Feed","true","","https://www.walmart.com/product/103559777/sellers"
"ProductItem","1","Farm Animals","","HENTASTIC DRIED MEALWORMS CHICKEN TREATS","103559777","32.28","","","","ProMax Commerce","Livestock Feed","true","","https://www.walmart.com/product/103559777/sellers"
"ProductItem","1","Farm Animals","","HENTASTIC DRIED MEALWORMS CHICKEN TREATS","103559777","33.06","","","","VirVentures","Livestock Feed","true","","https://www.walmart.com/product/103559777/sellers"
"ProductItem","1","Farm Animals","","HENTASTIC DRIED MEALWORMS CHICKEN TREATS","103559777","32.49","","","","Jeffers","Livestock Feed","true","","https://www.walmart.com/product/103559777/sellers"
"ProductItem","1","Farm Animals","","HENTASTIC DRIED MEALWORMS CHICKEN TREATS","103559777","42.97","","","","Northwoods Trading Post","Livestock Feed","true","","https://www.walmart.com/product/103559777/sellers"
"ProductItem","1","Reptiles","","Exo Terra Plantation Soil 8 qt 3 Pack","103681009","5.99","3.0","","","Walmart","Reptile Bedding & Substrate","false","pk","https://www.walmart.com/product/103681009/sellers"
"ProductItem","1","Reptiles","","Exo Terra Plantation Soil 8 qt 3 Pack","103681009","16.99","3.0","","","ValuePetSupplies","Reptile Bedding & Substrate","true","pk","https://www.walmart.com/product/103681009/sellers"
"ProductItem","1","Reptiles","","Exo Terra Plantation Soil 8 qt 3 Pack","103681009","16.92","3.0","","","joshsfrogs","Reptile Bedding & Substrate","true","pk","https://www.walmart.com/product/103681009/sellers"
"ProductItem","1","Reptiles","","Zoo Med Repti Therm Under Tank Reptile Heater 4 Watts 5 Long x 4 Wide up to 5 Gallons Pack of 3","103780396","54.93","3.0","","","Palatial Products","Gecko Supplies","true","pk","https://www.walmart.com/product/103780396/sellers"
"ProductItem","1","Dogs","","Dog Training Waterproof E Collar with Rechargeable Remote for 1 or 2 Dogs","103794811","39.99","","","","Downtown Pet Supply","Dog Training & Obedience","true","","https://www.walmart.com/product/103794811/sellers"
"ProductItem","2","Garden Center","","Pennington Ceramic Peacock Planter 6 inch Turquoise","103864485","5.33","","","","Walmart","Pots & Planters","false","","https://www.walmart.com/product/103864485/sellers"
"ProductItem","1","Dogs","21.83","Dog and Cat Sling Carrier Hands Free Reversible Pet Papoose Bag Outdoor Travel Bag Tote Reversible Suitable for Puppy Small Dogs and CatsRose Red L","103871639","14.55","","5.0","1","Fortressmount","Dog Carriers & Travel","true","","https://www.walmart.com/product/103871639/sellers"
"ProductItem","1","Farm Animals","19.85","Little Giant Hook Over Feed Pail 2 Gallon","103885856","11.58","","","","UnbeatableSale","Farm Animal Supplies","true","","https://www.walmart.com/product/103885856/sellers"
"ProductItem","1","Dogs","","Casual Canine Santa Pajama SmallMedium Red","103959619","22.94","","","","Healthypets","Dog Apparel","true","","https://www.walmart.com/product/103959619/sellers"
"ProductItem","1","Reptiles","","Zoo Med Repti Ramp Bowl XLarge 1275L x 95W Pack of 12","104111603","268.62","12.0","","","Palatial Products","Turtle Supplies","true","pk","https://www.walmart.com/product/104111603/sellers"
"ProductItem","1","Reptiles","","GE 22920 F15T8ARSA Fluorescent Plant Aquarium Terrarium Tube Light Bulb","104241613","11.1","","","","Light Bulbs International","Gecko Supplies","true","","https://www.walmart.com/product/104241613/sellers"
"ProductItem","1","Dogs","","Groovypets 1Dog All Rechargeable Remote Dog Training Collar SystemsRechargeable Dog Collar No Bark Remote Obedience Training Shock Collar System","104260503","34.95","","","","LEGEND ZONE","Dog Training & Obedience","true","","https://www.walmart.com/product/104260503/sellers"
"ProductItem","2","Dogs","","Vibrant Life Blue Plaid Sherpa Dog Jacket XXSmall","104327369","0.0","","","","Walmart","Dog Apparel","false","","https://www.walmart.com/product/104327369/sellers"
"ProductItem","1","Dogs","","NO BARK Collar Citronella Spray AntiBark collar for Dogs Kit Safe Effective and Humane Dog Barking Control collar","104365218","41.99","","3.814","43","Downtown Pet Supply","Dog Collars, Leashes & Harnesses","true","","https://www.walmart.com/product/104365218/sellers"
"ProductItem","1","Dogs","","DTPS Ultra Dog Prong Pinch Training Collar 23mm 30mm 38mm ChromePlated with Quick Release","104406241","11.99","","3.7143","7","Downtown Pet Supply","Dog Training & Obedience","true","","https://www.walmart.com/product/104406241/sellers"
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","11.14","","2.5","4","Little Family Members","Cat Flea and Tick Supplies","true","","https://www.walmart.com/product/104439274/sellers"
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","11.99","","2.5","4","Piccard meds 4 pets Corp","Cat Flea and Tick Supplies","true","","https://www.walmart.com/product/104439274/sellers"
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","6.82","","2.5","4","AlotOfHome","Cat Flea and Tick Supplies","true","","https://www.walmart.com/product/104439274/sellers"
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","6.59","","2.5","4","Ablackhorse","Cat Flea and Tick Supplies","true","","https://www.walmart.com/product/104439274/sellers"
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","15.94","","2.5","4","Healthypets","Cat Flea and Tick Supplies","true","","https://www.walmart.com/product/104439274/sellers"
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","17.69","","2.5","4","VirVentures","Cat Flea and Tick Supplies","true","","https://www.walmart.com/product/104439274/sellers"
"ProductItem","1","Reptiles","9.12","Exo Terra Soft Pellets Box Turtle Adult 85oz","104451606","6.84","8.5","","","Walmart","Turtle Food","false","oz","https://www.walmart.com/product/104451606/sellers"
"ProductItem","1","Reptiles","","Exo Terra Soft Pellets Box Turtle Adult 85oz","104451606","10.12","8.5","","","joshsfrogs","Turtle Food","true","oz","https://www.walmart.com/product/104451606/sellers"
"ProductItem","1","Dogs","","Hartz UltraGuard Plus Flea Tick Home Spray with Aloe 16 oz","10447877","7.22","16.0","4.1034","58","Walmart","Dog Flea & Tick Supplies","false","oz","https://www.walmart.com/product/10447877/sellers"
"ProductItem","2","Horses","","Manna Pro Shaped Salt Lick Apple Flavored Salt Brick 4 lb","10449492","3.44","4.0","3.6667","3","Walmart","Horse Feed & Treats","false","lb","https://www.walmart.com/product/10449492/sellers"
"ProductItem","2","Farm Animals","","Manna Pro Rice Bran Animal Food 50 Lb","10449494","0.0","800.0","","","Walmart","Livestock Feed","false","oz","https://www.walmart.com/product/10449494/sellers"
"ProductItem","2","Farm Animals","","Manna Pro Suncured Alfalfa Animal Food 50 lb","10449495","0.0","50.0","","","Walmart","Livestock Feed","false","oz","https://www.walmart.com/product/10449495/sellers"
"ProductItem","2","Farm Animals","","Family Farm Commercial Layer 16 Pelleted Poultry Food 50 lb","10449497","0.0","50.0","","","Walmart","Chicken Feed","false","oz","https://www.walmart.com/product/10449497/sellers"
"ProductItem","1","Farm Animals","","MANNA PRO","10449499","21.96","","5.0","8","VirVentures","Livestock Feed","true","","https://www.walmart.com/product/10449499/sellers"
"ProductItem","1","Horses","","Manna Pro Concentrated Energy Source Equine Fat Supplement 1 gallon","10449502","16.98","","4.75","4","Walmart","Horse Nutrition & Supplements","false","","https://www.walmart.com/product/10449502/sellers"
"ProductItem","1","Horses","","Manna Pro Equine Fly Mosquito Repellent Spray 32 fl oz","10449503","8.93","32.0","1.0","4","Walmart","Horse Grooming","false","fl-oz","https://www.walmart.com/product/10449503/sellers"
"ProductItem","1","Horses","","Manna Pro Rapid Flex Complete Joint Supplement for Horses 4 lbs","10449506","47.0","4.0","4.4286","7","Walmart","Horse Nutrition & Supplements","false","lb","https://www.walmart.com/product/10449506/sellers"
"ProductItem","1","Horses","","Kensington Fly Mask wFleece and Ears LG Natural S","104502418","39.99","","","","Equestrian Couture","Horse Blankets & Fly Masks","true","","https://www.walmart.com/product/104502418/sellers"
"ProductItem","1","Horses","","Kensington Fly Mask wFleece and Ears LG Natural S","104502418","39.99","","","","Statelinetack","Horse Blankets & Fly Masks","true","","https://www.walmart.com/product/104502418/sellers"
"ProductItem","1","Small Animals","","Kaytee All Natural Alfalfa Mini Bale Small Animal Food 24 oz","10450970","4.09","24.0","4.4286","7","Walmart","Timothy Hay","false","oz","https://www.walmart.com/product/10450970/sellers"
"ProductItem","1","Horses","","Molasses Livestock","10451672","14.5","","","","Ablackhorse","Horse Nutrition & Supplements","true","","https://www.walmart.com/product/10451672/sellers"
"ProductItem","1","Horses","20.48","Molasses Livestock","10451672","15.07","","","","UnbeatableSale","Horse Nutrition & Supplements","true","","https://www.walmart.com/product/10451672/sellers"
"ProductItem","1","Horses","","Molasses Livestock","10451672","24.9","","","","ProMax Commerce","Horse Nutrition & Supplements","true","","https://www.walmart.com/product/10451672/sellers"
"ProductItem","1","Horses","","Molasses Livestock","10451672","26.07","","","","VirVentures","Horse Nutrition & Supplements","true","","https://www.walmart.com/product/10451672/sellers"
"ProductItem","1","Horses","","Heartland Metal Curry Comb Horse Gear","10452815","7.24","","","","Walmart","Horse Supplies","false","","https://www.walmart.com/product/10452815/sellers"
"ProductItem","1","Reptiles","","Penn Plax The Reptology Floating Turtle Pier Basking Platform Small","104574012","13.48","","","","Walmart","Turtle Docks","false","","https://www.walmart.com/product/104574012/sellers"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","17.0","0.4","","","All Veterinary Supply Inc","Horse Supplies","true","oz","https://www.walmart.com/product/104683810/sellers"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","17.21","0.4","","","Piccard meds 4 pets Corp","Horse Supplies","true","oz","https://www.walmart.com/product/104683810/sellers"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","19.4","0.4","","","NVC Livestock Concepts","Horse Supplies","true","oz","https://www.walmart.com/product/104683810/sellers"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","19.91","0.4","","","Santa Cruz Animal Health","Horse Supplies","true","oz","https://www.walmart.com/product/104683810/sellers"
"ProductItem","1","Horses","30.3","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","20.2","0.4","","","Pet Wish Pros","Horse Supplies","true","oz","https://www.walmart.com/product/104683810/sellers"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","18.19","0.4","","","Jeffers","Horse Supplies","true","oz","https://www.walmart.com/product/104683810/sellers"
"ProductItem","1","Reptiles","","Zoo Med Natural Aquatic Turtle Food Maintenance Formula Pellets 24 oz Pack of 2","104700995","32.64","2.0","","","Palatial Products","Zoo Med Turtle Food","true","pk","https://www.walmart.com/product/104700995/sellers"
"ProductItem","1","Horses","","Horse Show Tack Bridle Western Leather Headstall Breast Collar Blue 8426","104828668","55.99","","","","Tackrus","Horse Supplies","true","","https://www.walmart.com/product/104828668/sellers"
